,Error,Cost,Q_pos_x_0,Q_pos_x_1,Q_pos_y_0,Q_pos_y_1,Q_pos_z_0,Q_pos_z_1,Q_att_x_0,Q_att_x_1,Q_att_y_0,Q_att_y_1,Q_att_z_0,Q_att_z_1,Q_vel_0,Q_vel_1,Q_omega_0,Q_omega_1,Q_horizon_0,Q_horizon_1
0,32935.2085875547,1084727964.70573,793.843,795.342,800.403,879.382,1428.903,1414.989,20.407,180.142,306.944,104.655,404.264,249.24,44.176,19.793,38.311,95.616,3.132,6.888
0,28641.2070575836,820318741.715378,794.182,798.951,793.041,869.62,1426.169,1418.223,16.367,180.543,305.072,111.882,406.422,247.417,35.666,15.263,46.549,95.289,2.96,6.902
0,32024.2794310022,1025554473.07491,798.014,794.143,796.301,868.474,1430.28,1418.305,19.18,183.84,304.214,112.222,408.776,244.81,35.262,11.686,47.535,101.782,2.834,6.488
0,29293.899836475,858132567.629429,795.64,789.928,797.721,866.915,1429.522,1420.699,18.1,183.928,307.198,113.517,395.849,245.801,32.607,10.049,45.301,106.73,2.219,6.61
0,32844.4120705573,1078755404.26057,797.034,791.009,797.984,869.509,1432.585,1418.72,15.153,186.74,302.041,116.008,403.162,259.327,33.544,10.977,45.619,102.851,2.351,6.224
0,27860.7080478055,776219052.925056,786.219,797.114,802.763,876.439,1432.405,1417.182,9.818,182.396,301.941,121.288,404.056,260.638,26.773,3.802,44.297,106.215,3.293,6.608
0,26172.3651176361,684992695.850857,784.192,803.932,798.141,875.676,1433.887,1415.437,14.266,179.748,301.069,120.891,404.353,256.89,21.292,4.198,36.589,103.212,2.671,6.632
0,25479.1428410212,649186719.913163,782.496,809.007,797.111,874.498,1430.375,1419.152,8.375,178.568,304.857,121.161,401.184,257.936,20.637,4.508,33.185,97.972,2.653,6.408
0,24061.3704395631,578949547.429883,781.077,810.493,798.943,878.707,1428.667,1413.318,4.27,180.11,301.325,111.078,404.937,264.201,21.86,10.089,37.213,89.879,2.81,6.561
0,21422.9070222735,458940945.284974,780.665,824.263,800.1,877.594,1423.223,1414.288,6.319,180.04,306.646,118.364,404.106,259.691,25.551,5.884,41.263,96.754,2.166,6.41
0,26948.7720571466,726236315.388047,780.511,824.691,809.988,880.555,1429.282,1417.622,15.097,180.165,303.232,117.777,402.379,253.053,21.532,3.528,46.382,92.613,2.963,6.539
0,31103.8663216009,967450500.152017,781.092,817.966,814.914,880.308,1430.25,1414.642,21.838,184.238,307.606,108.955,399.828,250.443,27.582,8.26,39.427,94.551,3.245,6.394
0,26366.7290133316,695204398.862462,782.556,812.745,819.067,877.972,1428.359,1416.506,19.7,182.979,311.323,101.662,400.565,251.476,28.007,8.62,38.777,94.558,2.903,5.516
0,24933.199359308,621664430.290999,784.33,815.615,816.258,887.232,1428.262,1420.938,17.465,177.357,318.292,101.411,403.274,266.563,23.953,16.489,42.468,89.37,3.644,5.425
0,33263.3703448479,1106451806.69851,780.612,823.64,812.797,884.483,1419.566,1416.985,11.324,177.111,319.967,97.493,403.198,272.118,39.279,20.646,41.139,85.361,3.038,5.071
0,21936.7805777884,481222342.118033,777.864,829.335,808.683,870.636,1419.089,1415.485,17.133,175.569,320.757,100.689,408.46,272.849,28.954,13.783,46.749,86.792,2.428,5.17
0,31397.7117918343,985816305.763091,774.198,827.586,812.054,874.492,1411.043,1415.918,13.554,177.637,325.34,106.147,400.778,274.41,35.153,6.813,44.225,87.947,2.41,5.713
0,29604.7652687454,876442126.617515,774.84,840.249,812.963,879.347,1414.255,1413.667,22.696,180.291,334.365,102.78,394.23,274.931,30.252,8.941,49.979,84.116,2.671,6.174
0,27758.0501168207,770509346.287929,775.057,840.485,814.639,883.365,1413.324,1411.215,16.619,175.333,334.432,97.028,393.647,278.972,27.523,3.15,51.552,82.437,3.381,5.918
0,24962.7229380218,623137536.480438,778.722,844.935,811.739,889.498,1408.126,1422.155,26.861,174.687,333.815,101.091,390.133,283.815,21.88,9.625,39.713,77.9,3.636,6.08
0,32633.3047723583,1064932580.36563,784.269,844.415,802.214,890.985,1408.684,1424.301,36.448,170.314,331.643,98.867,386.633,286.477,20.463,10.476,35.833,86.8,3.192,5.535
0,26477.9939496065,701084163.595396,779.006,839.156,794.446,891.843,1406.712,1425.208,35.262,170.684,335.394,104.262,387.247,288.01,19.224,13.657,40.033,84.64,2.393,5.357
0,25268.1939939872,638481627.71777,778.677,835.546,795.972,887.007,1399.85,1424.747,41.728,170.126,333.41,97.733,387.314,293.337,18.919,13.94,45.234,96.356,3.461,4.668
0,29965.6448987245,897939874.196455,782.224,839.32,797.112,888.505,1403.737,1414.192,46.698,168.698,332.903,104.492,391.895,289.726,23.1,18.281,43.816,99.223,3.534,3.857
0,29550.997707483,873261465.507666,783.094,839.208,802.397,894.777,1403.061,1426.433,41.224,169.886,326.177,104.671,397.576,283.807,24.666,14.33,35.319,89.469,3.182,4.422
0,28933.8314656555,837166603.282959,782.328,840.237,794.486,897.108,1406.055,1423.562,49.454,178.225,323.651,103.998,399.116,294.416,23.601,14.452,49.086,94.448,3.345,4.981
0,20972.6400095058,439851628.968325,783.965,839.617,796.693,894.977,1407.759,1421.394,52.37,181.664,328.055,104.775,388.377,295.033,25.421,17.734,47.011,91.087,3.622,4.55
0,31477.5201758686,990834276.422213,782.54,847.432,791.835,898.993,1409.51,1408.931,48.741,177.891,314.673,106.415,380.068,299.951,26.416,18.979,42.799,85.259,4.465,4.387
0,28739.2302508621,825943355.412068,791.048,839.501,791.96,893.753,1404.33,1412.376,48.787,175.642,316.347,107.857,385.175,301.137,34.982,13,34.142,76.618,4.531,3.596
0,29862.0902830228,891744436.071403,785.54,836.769,789.719,888.444,1396.034,1408.601,56.279,179.48,318.133,104.182,384.597,298.267,32.884,17.763,35.318,79.08,5.16,3.729
0,29172.8742665006,851056592.969053,780.189,837.2,785.956,891.843,1391.448,1411.807,54.017,168.522,314.494,110.229,385.917,304.695,37.67,18.769,37.856,74.659,4.458,3.325
0,24874.6592085913,618748670.743556,786.279,845.313,788.493,885.966,1386.957,1420.751,59.447,170.644,319.763,112.272,385.011,301.512,41.08,22.913,38.45,69.388,4.339,3.11
0,28202.0822590639,795357443.747006,783.592,846.379,790.31,894.185,1384.765,1422.692,60.518,179.648,319.726,109.011,383.391,300.664,33.157,18.019,32.329,65.405,3.999,3.014
0,26142.3556072876,683422756.697883,780.184,851.543,787.05,893.034,1389.613,1426.269,59.95,182.778,322.18,107.701,385.847,302.072,32.722,19.347,33.649,68.042,4.247,2.85
0,30036.7401654272,902205759.765388,781.204,851.809,787.834,897.582,1393.109,1430.931,59.536,181.274,316.68,108.381,384.073,298.448,27.995,16.777,37.947,72.524,4.513,3.729
0,29932.9993451165,895984449.794746,771.109,851.534,778.874,903.561,1399.705,1434.219,60.096,172.685,315.147,116.346,382.965,308.887,31.557,10.611,35.479,78.077,5.379,3.725
0,32829.5289269874,1077777969.5679,777.541,853.785,777.618,900.306,1397.553,1437.085,65.778,170.459,312.689,112.468,380.166,304.204,35.863,2.201,33.558,74.48,6.035,3.869
0,29009.3630178762,841543142.702923,777.185,845.035,780.037,905.969,1393.771,1436.099,62.075,177.218,316.222,114.151,376.625,307.317,31.364,1.895,31.898,73.499,6.593,4.329
0,32457.343924253,1053479174.61724,778.921,846.353,783.128,908.26,1389.28,1439.584,51.553,172.073,314.336,109.606,379.713,312.715,29.676,5.332,29.758,76.59,6.981,4.522
0,27933.222671836,780264928.83437,777.308,843.354,786.556,905.498,1395.769,1437.716,58.19,168.071,309.331,113.512,374.547,310.477,29.922,7.906,33.704,80.977,6.621,4.808
0,21278.2843083314,452765383.106184,773.313,839.812,784.599,911.412,1392.394,1439.454,51.621,161.813,321.374,114.162,377.482,315.87,19.416,2.507,24.07,73.835,6.382,4.287
0,27000.2053492469,729011088.9015,777.132,834.625,787.322,918.148,1398.279,1439.063,43.792,161.698,321.311,115.55,383.74,316.321,25.462,9.113,25.495,72.177,6.153,3.987
0,28813.7304716829,830231063.694788,781.654,838.195,794.637,925.583,1399.433,1439.477,32.075,149.121,323.608,109.125,389.418,318.492,25.141,12.931,27.354,63.69,6.048,4.59
0,26974.1738765436,727606056.322007,774.659,831.202,789.207,927.516,1393.255,1435.897,22.643,143.83,316.052,106.369,390.423,324.413,23.918,9.205,23.788,64.59,6.149,3.673
0,17901.9601316625,320480176.555634,779.679,832.494,796.454,927.782,1390.29,1434.368,22.261,142.35,316.575,115.421,393.225,332.115,21.279,4.293,33.69,60.059,5.834,3.69
0,32043.3608397875,1026776973.90883,782.404,827.53,803.955,924.061,1392.286,1440.13,28.907,141.24,317.669,113.632,393.749,317.89,26.182,3.04,29.629,58.331,6.041,3.116
0,23960.4184368845,574101651.670595,786.177,829.297,801.581,931.761,1392.772,1439.221,30.323,142.305,318.967,112.915,396.102,314.557,13.089,2.588,27.256,60.158,6.51,3.902
0,26712.1767641524,713540387.479322,787.834,839.602,806.308,934.64,1388.628,1438.823,29.916,144.537,312.233,112.247,398.839,317.504,11.298,4.838,30.682,54.152,5.868,4.89
0,29805.8402324303,888388111.96116,787.114,839.123,810.207,932.606,1381.782,1435.72,29.255,141.516,310.836,108.122,404.032,312.93,20.978,9.571,39.296,50.538,5.452,3.759
0,26650.810349211,710265692.269612,785.443,826.398,810.952,938.239,1376.625,1438.208,26.866,142.798,311.89,100.856,413.476,312.901,22.082,14.485,32.327,44.769,6.058,3.346
0,30907.5373084539,955275862.473469,781.461,828.025,814.131,933.553,1375.931,1439.971,29.895,137.012,310.7,100.627,417.345,315.406,22.851,10.43,25.239,46.493,6.062,3.946
0,30084.0548276138,905050354.870874,779.937,827.56,819.758,934.974,1377.178,1446.449,32.543,143.403,315.468,103.04,410.377,311.636,29.785,2.795,23.787,47.274,5.524,3.947
0,32389.2370052534,1049062673.78248,780.32,830.045,818.929,940.979,1377.46,1448.216,36.583,146.219,318.067,98.548,408.635,313.095,40.125,1.216,18.367,46.12,5.06,3.808
0,30501.345255716,930332062.40839,781.125,831.713,823.042,943.008,1379.66,1444.036,37.116,134.086,321.29,90.544,408.122,314.025,44.138,2.845,15.219,52.078,4.966,3.476
0,34767.2120060246,1208759030.67186,791.311,830.433,813.266,934.603,1375.257,1445.473,35.887,122.861,325.066,97.031,406.157,310.739,46.458,6.581,15.277,54.702,5.056,3.589
0,33495.7614748954,1121966036.78309,793.583,828.131,805.803,922.895,1376.703,1452.519,33.644,109.749,324.728,110.268,407.852,315.284,50.903,5.134,22.443,63.348,5.141,3.315
0,31511.2303013872,992957635.107061,794.365,830.25,804.066,926.676,1372.71,1459.114,41.843,110.819,315.098,119.101,408.742,317.123,49.516,7.554,17.634,66.58,4.714,3.92
0,32058.3196144218,1027735856.50042,791.363,830.909,802.97,932.719,1375.8,1466.294,40.988,115.052,312.763,116.228,399.038,317.239,47.502,16.696,24.637,74.362,4.374,3.119
0,29560.1198498972,873800685.540286,790.281,836.841,802.764,938.542,1385.374,1467.892,42.558,120.434,309.989,111.717,400.588,318.614,50.761,18.61,19.493,73.666,4.151,2.659
0,27866.905193718,776564405.075669,787.84,831.799,796.781,937.728,1390.67,1467.181,42.676,114.619,308.477,114.267,397.628,323.824,43.525,20.08,21.974,75.444,4.774,3.084
0,31333.9950771833,981819247.496946,783.173,838.689,800.211,941.119,1390.562,1461.575,48.558,120.84,309.753,114.126,404.693,325.08,42.853,18.368,26.343,74.773,5.164,3.283
0,27848.6240825883,775545863.293319,787.72,840.812,800.133,939.219,1392.214,1452.475,49.599,119.97,315.378,119.049,405.066,327.126,35.407,22.541,25.896,72.613,5.622,3.517
0,32184.3188541567,1035830380.10603,778.779,834.081,797.97,946.375,1385.547,1452.549,49.647,123.206,317.705,117.825,396.624,321.371,37.176,28.084,28.02,66.645,5.731,3.876
0,inf,inf,775.118,834.672,798.339,939.905,1381.567,1451.382,54.843,114.643,318.513,116.322,404.038,327.153,42.222,37.204,25.235,61.577,5.709,3.139
0,28891.7115655289,834730997.185716,783.682,832.474,793.039,931.937,1383.762,1449.238,50.396,112.175,316.789,114.185,409.564,327.845,53.791,30.35,23.287,56.768,4.354,4.076
0,inf,inf,783.112,835.233,792.691,926.615,1378.288,1452.846,49.367,120.833,321.488,114.857,403.525,319.988,50.014,26.467,26.175,47.763,4.188,3.728
0,33160.5840256858,1099624332.92457,773.901,841.376,790.062,927.143,1373.017,1453.779,50.289,126.534,326.559,109.495,403.185,320.801,48.415,17.658,23.656,52.679,4.496,3.805
0,29224.5307942131,854073200.141911,778.199,848.827,794.385,915.779,1372.538,1460.731,45.457,122.298,318.432,109.79,400.42,318.398,54.021,19.78,23.686,57.677,4.42,4.394
0,33895.9367460689,1148934527.8935,776.996,843.712,796.295,906.938,1376.841,1457.636,54.477,121.572,313.142,117.851,409.757,319.862,50.566,16.608,24.23,54.562,3.647,4.091
0,34035.5890577965,1158421322.5112,773.448,837.391,796.181,906.582,1370.86,1457.523,54.434,120.739,306.489,112.313,411.954,317.88,53.207,24.301,21.714,60.679,2.878,4.146
0,27989.2173035881,783396285.267478,778.917,839.932,795.05,907.781,1372.495,1457.677,56.458,118.186,303.566,111.022,413.225,315.994,51.725,9.327,13.382,61.585,2.759,4.451
0,27195.2105582289,739579477.306406,779.77,840.263,791.586,913.99,1376.317,1453.792,57.125,114.418,305.817,112.941,412.043,322.255,62.477,8.907,18.339,65.838,1.738,4.306
0,30703.1023044289,942680491.11623,791.899,836.252,793.148,917.113,1378.96,1448.19,68.482,104.872,307.941,109.427,414.296,329.382,59.928,7.947,13.584,66.359,1.546,4.228
0,30072.8290055869,904375044.399271,790.521,831.403,790.234,915.805,1380.633,1453.496,68.622,102.311,309.9,114.552,408.653,321.824,65.625,4.727,10.864,59.74,1.901,3.281
0,34277.9394480313,1174977132.8029,796.439,831.579,792.566,910.699,1376.381,1450.839,67.95,101.288,311.049,115.27,404.657,316.138,73.608,7.943,20.299,60.778,1.713,2.79
0,33849.2366010746,1145770818.47553,801.555,826.399,778.945,916.556,1383.821,1454.659,69.872,95.764,316.175,116.964,401.987,311.104,76.92,8.351,11.59,58.453,1.39,3.584
0,32168.5057727885,1034812763.65392,802.851,824.347,775.033,920.145,1376.62,1448.633,67.91,90.207,320.274,126.761,405.11,319.149,67.105,8.742,16.867,54.412,1.983,3.648
0,25327.450094071,641479728.267656,794.489,828.89,771.295,924.9,1378.339,1447.294,60.345,94.884,324.063,135.059,399.085,317.838,68.878,16.166,19.142,48.548,2,4.691
0,29621.7739671725,877449492.962258,788.615,836.534,769.826,923.469,1384.257,1446.263,56.628,98.626,322.467,136.266,402.357,318.25,71.476,26.355,27.321,45.479,2.214,5.167
0,38210.0003342949,1460004125.54681,786.294,836.343,768.08,921.488,1382.375,1443.236,62.029,88.346,318.392,139.462,405.258,318.299,67.877,19.918,37.922,46.03,2.887,4.407
0,28635.864762754,820012750.710737,791.252,842.412,760.323,913.156,1379.444,1453.959,65.854,84.518,319.19,130.938,405.533,320.473,61.504,19.682,34.97,42.411,2.845,3.75
0,31148.5756960069,970233767.889871,788.431,844.879,761.917,905.58,1389.672,1455.026,60.369,84.744,316.326,125.843,401.36,309.814,65.235,17.153,31.941,33.771,2.474,4.259
0,29763.9467787634,885892527.849058,790.506,843.185,759.368,910.073,1390.283,1453.283,66.085,78.837,320.438,121.621,404.963,322.799,64.064,11.227,37.191,28.735,3.06,3.652
0,34076.3643233743,1161198605.49933,786.087,836.831,763.223,910.869,1391.432,1469.722,64.177,75.159,321.966,129.806,405.23,322.703,66.234,10.326,37.287,36.423,3.606,3.092
0,27817.0423023729,773787842.452005,780.168,832.278,764.098,901.596,1393.599,1463.051,69.042,72.912,311.311,130.948,407.585,324.867,66.598,8.774,37.733,35.56,2.973,2.337
0,35197.7699175024,1238883007.16544,790.025,827.203,762.264,900.203,1390.372,1465.383,71.116,77.692,314.02,135.391,413.345,322.754,67.489,11.101,44.191,35.874,3.249,3.2
0,33562.2832524846,1126426857.12001,782.54,828.504,759.6,895.781,1386.122,1469.401,66.485,77.243,314.189,138.738,427.925,318.937,60.991,10.807,44.464,34.023,4.015,3.096
0,39322.7118610015,1546275668.10335,778.244,829.535,762.413,890.729,1388.031,1469.909,59.327,70.841,318.444,140.058,435.406,315.168,58.964,9.839,43.194,39.274,4.193,2.907
0,28459.7582439066,809957839.301608,773.892,837.365,758.996,894.547,1389.512,1472.808,63.567,70.143,325.055,136.49,436.848,318.765,46.773,14.066,43.447,41.884,3.51,2.636
0,28475.672330561,810863914.677478,771.819,834.572,761.21,896.57,1380.269,1475.442,49.078,78.048,323.054,132.43,432.394,323.743,47.441,14.559,47.154,39.17,3.117,2.3
0,29655.8336758492,879468471.009634,776.447,838.625,753.109,894.369,1378.497,1476.527,50.903,74.367,320.505,135.843,435.65,317.96,54.066,7.766,42.861,45.328,2.874,2.338
0,24456.1819003793,598104833.144443,769.54,837.572,752.593,890.552,1380.15,1481.505,56.015,83.893,323.211,136.344,431.891,311.951,52.392,10.541,40.218,43.604,2.266,2.606
0,24810.2464827919,615548330.53689,773,836.725,741.427,891.767,1384.768,1490.653,62.05,89.361,312.552,133.625,432.264,308.42,51.253,3.355,42.606,42.978,2.709,1.436
0,33157.2476209743,1099403069.79861,758.371,829.027,737.317,892.06,1383.818,1489.859,61.391,94.265,307.741,133.155,435.571,307.167,53.61,1.93,43.095,49.745,2.142,1.008
0,33302.5711151246,1109061242.87793,758.806,822.815,731.776,896.326,1382.348,1484.848,54.809,96.317,307.102,130.121,439.41,301.681,60.006,4.902,34.868,52.088,1.608,1.066
0,32716.343029261,1070359101.20827,756.83,818.376,730.487,890.577,1383.57,1483.504,47.887,93.877,309.458,135.362,449.204,298.147,63.4,5.384,40.193,49.409,1.703,1.213
0,31354.1289872668,983081404.550164,754.794,827.711,726.811,878.19,1387.224,1490.52,45.259,94.227,305.851,138.19,448.888,303.334,64.109,5.725,51.114,56.471,1.495,1.055
0,29891.2016846549,893483938.152715,754.854,831.371,726.835,872.024,1382.206,1491.913,56.149,85.191,307.368,131.166,447.218,300.648,61.683,10.906,49.687,58.305,1.256,1.132
0,37153.1887102257,1380359431.33764,760.512,825.986,729.168,866.694,1391.748,1486.56,54.571,85.989,305.706,132.333,444.016,298.164,56.866,9.975,54.623,56.459,1.901,1.283
0,28154.6936522687,792686774.653098,761.21,829.29,728.952,862.918,1384.984,1488.735,65.447,92.948,303.726,132.804,444.677,287.637,58.629,13.557,66,63.435,2.297,1.137
0,27689.6941012195,766719159.419109,755.828,829.078,726.946,864.097,1384.837,1487.875,62.829,101.086,300.718,136.668,447.239,284.751,45.221,19.75,60.533,61.318,3.445,2.27
0,34750.7701513492,1207616026.1119,757.303,834.704,727.653,860.025,1379.613,1489.701,63.347,103.239,306.444,132.494,446.502,290.848,46.33,12.144,60.111,62.298,2.801,3.222
0,26539.1839052449,704328282.356409,764.832,832.959,734.612,864.99,1379.273,1481.753,66.035,97.573,307.878,120.035,447.383,299.344,44.743,21.863,59.466,69.253,3.329,3.856
0,27471.9583174868,754708493.797735,763.473,828.58,737.209,858.505,1375.342,1471.964,68.241,90.929,310.76,127.886,442.705,297.335,43.422,14.196,57.892,77.023,3.263,3.982
0,24926.7355729979,621342146.326159,756.284,833.884,739.798,858.597,1376.505,1482.48,66.223,97.825,310.679,136.398,444.391,283.856,39.438,12.247,55.315,71.898,2.706,3.584
0,28611.7161414867,818630300.561013,759.228,843.17,733.37,854.108,1383.087,1481.913,69.412,99.444,309.717,140.789,442.592,291.866,44.064,12.562,53.315,68.967,2.398,3.64
0,27097.1402469418,734255009.562433,756.281,838.624,735.475,856.376,1385.924,1476.357,77.921,112.549,313.767,148.935,433.028,292.326,44.633,20.91,58.202,66.741,2.489,3.757
0,32500.4107704494,1056276700.24795,765.107,836.472,739.307,860.084,1384.176,1474.285,75.96,112.288,300.704,146.258,427.277,295.156,41.788,26.464,50.316,65.592,2.374,4.487
0,29880.8221994318,892863535.314054,759.288,842.938,737.96,854.169,1384.16,1476.23,79.628,105.987,293.632,141.857,436.599,290.507,47.094,20.712,46.826,68.108,2.502,4.228
0,31967.1463574931,1021898446.24139,752.738,850.536,733.964,858.727,1382.481,1475.087,77.678,109.161,290.682,135.43,440.161,293.808,48.867,24.056,55.631,69.897,2.413,3.559
0,33116.293655873,1096688905.50202,754.615,850.183,729.806,857.227,1380.7,1469.722,74.249,119.923,294.266,134.114,435.92,295.078,51.661,29.081,59.538,65.884,2.278,3.776
0,inf,inf,760.88,844.125,726.102,864.618,1377.427,1469.655,77.115,119.447,292.992,139.433,441.43,289.828,46.509,36.658,58.997,58.299,2.801,3.084
0,35047.6727695433,1228339366.56099,763.25,849.284,722.357,859.584,1374.76,1476.366,81.715,122.673,294.702,133.213,441.422,291.791,50.684,27.485,56.099,59.324,3.044,2.888
0,30141.1143103836,908486771.871609,762.71,840.972,713.125,853.669,1373.203,1479.837,75.615,117.36,298.997,139.312,444.185,297.324,45.416,34.212,67.867,63.59,2.958,3.614
0,31245.5724737343,976285799.211382,756.643,838.435,718.453,845.46,1379.684,1483.495,74.225,122.707,297.287,147.294,448.119,302.508,44.139,46.274,77.351,65.109,3.102,3.396
0,27439.0694919097,752902534.581848,763.408,838.495,719.317,853.524,1385.679,1486.53,72.202,120.349,298.129,151.512,447.949,304.571,43.15,48.018,77.868,69.025,3.346,3.457
0,30249.6814142489,915043225.663553,760.993,832.42,729.954,860.898,1388.737,1497.341,72.684,125.755,295.463,156.364,440.344,290.065,42.252,52.297,79.846,65.914,3.172,3.644
0,28938.5926684849,837442145.632489,760.243,834.972,737.372,861.303,1391.477,1490.727,73.433,126.8,296.492,158.724,446.059,288.266,37.906,42.542,90.017,66.095,2.77,3.315
0,28011.8571784931,784664142.588295,754.639,838.003,735.17,863.944,1389.326,1489.253,74.035,130.274,292.093,153.521,449.119,285.068,42.965,40.867,87.396,60.288,2.748,3.815
0,19870.301080618,394828865.034409,753.68,832.514,742.275,861.675,1385.595,1494.004,77.869,132.16,288.297,153.993,444.353,291.076,43.482,39.876,92.237,58.453,2.581,3.228
0,27852.3829090007,775755233.709596,753.698,833.216,735.855,864.58,1391.156,1493.625,70.083,131.467,269.3,155.154,450.963,284.002,39.777,44.177,93.564,54.976,2.855,3.913
0,19794.7251894579,391831145.326159,752.842,836.726,740.454,865.135,1391.323,1496.266,65.116,125.161,272.626,153.174,460.578,288.754,38.731,41.926,97.931,60.115,3.002,3.835
0,27795.1134837283,772568333.573337,746.873,830.604,743.567,874.368,1392.429,1497.584,72.386,129.542,266.584,155.108,454.318,283.309,31.339,34.56,94.004,59.109,2.783,3.953
0,23057.2422571421,531636420.504541,742.28,831.336,745.879,865.741,1388.473,1494.974,71.107,136.761,266.887,146.519,450.707,288.483,37.542,27.157,96.77,60.541,3.111,4.963
0,27310.4780213234,745862209.753191,735.42,842.804,740.231,867.875,1387.439,1494.713,66.951,131.612,268.191,151.269,444.209,289.547,30.829,25.908,92.546,65.471,3.345,4.956
0,27672.518264201,765768267.082539,745.408,840.531,741.98,868.989,1388.75,1490.272,71.229,128.59,273.474,146.529,437.012,291.952,29.47,24.16,92.487,63.363,3.742,4.504
0,30156.4906066426,909413925.708525,753.465,838.712,743.009,871.042,1388.864,1490.106,61.193,130.61,270.589,146.353,434.124,291.67,26.519,14.344,88.822,61.422,4.642,4.747
0,22934.1914748954,525977138.607165,752.668,832.298,749.431,865.022,1396.083,1480.518,65.05,129.541,268.563,146.991,433.994,287.972,27.152,15.079,96.603,57.751,4.371,4.538
0,27470.8269755065,754646334.718217,748.272,831.791,749.392,871.481,1397.232,1482.952,64.186,135.414,262.587,147.463,436.513,280.6,26.918,17.924,95.36,73.869,3.831,4.757
0,26774.96901313,716898965.65407,750.931,820.206,739.656,872.56,1394.419,1477.877,61.374,138.738,267.483,146.444,439.999,282.534,28.652,21.65,98.966,74.496,3.794,4.429
0,31609.5012193422,999160567.335593,752.63,820.896,736.557,867.722,1397.756,1475.512,59.706,134.231,271.591,154.101,443.425,280.103,32.322,27.297,87.341,65.065,2.895,4.981
0,30651.3822973728,939507236.7397,753.563,815.663,731.16,869.96,1395.512,1471.153,56.576,136.259,275.034,152.214,434.286,281.787,30.071,27.12,101.878,55.697,3.235,4.546
0,24861.8833058204,618113241.512233,749.321,814.323,731.34,867.251,1398.481,1468.163,54.686,141.128,272.449,149.022,439.606,284.731,22.363,26.453,104.02,53.855,3.304,4.951
0,28122.961873854,790900984.558247,747.95,822.708,743.53,867.3,1394.955,1467.523,56.696,136.46,263.688,146.087,447.758,291.202,23.224,26.826,107.695,50.208,2.751,5.519
0,26221.9578808008,687591075.102489,746.032,827.192,744.946,868.952,1388.71,1471.725,61.053,139.31,265.665,141.582,450.356,287.011,16.944,22.629,107.365,47.833,3.222,6.063
0,18790.8962240062,353097780.901372,739.001,830.779,750.964,865.014,1392.142,1476.502,60.995,140.886,261.863,137.346,451.131,282.698,9.259,21.164,100.238,48.533,3.046,5.731
0,24677.9405852837,609000751.530793,749.676,833.762,763.244,865.312,1391.564,1473.316,66.18,144.491,266.591,129.03,447.207,277.571,16.974,17.712,104.074,55.396,2.476,5.77
0,25186.960085745,634382958.360911,748.752,832.274,764.841,868.748,1388.92,1476.44,60.754,141.248,269.416,122.268,446.006,273.948,21.722,14.679,107.584,58.2,2.457,5.147
0,29498.5506016346,870164487.597197,755.47,826.668,768.891,868.631,1385.628,1472.919,61.102,146.257,276.671,125.802,444.337,276.375,15.371,15.56,111.547,64.672,2.037,4.73
0,20924.8798888045,437850598.360897,744.684,824.364,767.384,867.658,1381.07,1474.779,51.93,144.876,276.393,124.197,440.218,275.89,14.265,14.799,108.986,59.939,1.985,4.715
0,19746.0815817461,389907737.832971,749.205,817.13,764.17,856.722,1386.45,1472.812,50.429,139.966,262.415,120.084,439.102,278.47,9.338,18.668,112.908,54.455,1.542,4.09
0,26712.7282250684,713569849.226367,751.635,815.265,771.661,856.492,1381.714,1466.826,49.393,143.875,250.355,114.699,440.5,279.934,10.724,13.368,109.546,59.58,1.332,3.698
0,27211.3839067326,740459414.119585,755.292,810.518,778.979,864.338,1374.66,1464.453,35.696,125.187,243.571,118.856,444.48,281.385,16.12,15.014,114.922,47.56,2.21,2.948
0,20957.6335465205,439222403.870241,754.479,809.757,770.748,864.248,1374.262,1465.692,43.478,137.185,236.668,121.239,450.443,280.901,12.154,14.298,112.741,50.597,1.648,2.338
0,25554.4142377447,653028087.034248,764.265,806.604,775.293,866.696,1375.029,1473.353,40.401,145.682,236.887,117.204,444.623,277.967,9.387,16.981,107.485,57.974,1.249,2.488
0,24033.5662746585,577612307.8784,764.039,805.096,762.844,867.338,1380.716,1468.187,38.016,142.225,243.252,115.27,454.304,279.972,12.654,17.959,116.145,61.602,1.77,2.33
0,19593.7739105858,383915976.059154,770.577,802.699,761.248,865.412,1389.351,1476.534,35.164,139.224,251.497,113.858,451.609,281.914,8.663,20.91,119.097,64.302,1.305,2.055
0,20506.7928411382,420528552.629359,773.59,800.501,757.018,865.781,1387.959,1487.771,36.373,137.421,243.296,114.607,455.343,293.404,8.385,26.604,116.127,63.964,1.047,1.976
0,24886.6720187398,619346444.168327,769.553,801.425,755.452,863.218,1394.302,1495.541,28.461,135.475,246.051,115.392,462.057,283.971,6.899,23.51,110.461,58.57,1.727,1.673
0,24176.4501124907,584500740.041751,771.11,807.599,757.575,864.018,1397.344,1496.637,27.369,137.161,244.2,121.277,461.186,290.134,17.667,26.127,115.299,58.606,1.347,1.564
0,26447.212093671,699455027.527621,772.664,815.768,761.353,859.932,1398.018,1488.703,30.015,136.912,244.586,132.123,463.324,283.649,14.554,27.574,112.476,61.602,1.004,1.796
0,26551.4560564483,704979818.717504,771.232,810.227,761.064,863.805,1395.419,1482.826,28.619,136.981,229.844,127.235,473.246,289.6,16.236,22.417,110.185,54.145,1.697,2.485
