,t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4,mu_0
694,4.97925,26.051192968066644,-38.14401061005746,43.518152976743714,0.617238402100085,-0.2113837006075144,-0.3980170369452632,0.6449155588601959,-10.255618856334868,4.845847137932308,-0.4957612960612359,0.2312788507948461,-0.06171185507895975,4.3652183798034395e-24,4.177344960713676,4.17843142491261,4.178999064714349,4.1779126005154135,0.003251057330827246
695,4.98642,25.977471766876462,-38.10944027961109,43.514608441596614,0.6173254394044404,-0.21072935375960672,-0.3976186704324953,0.6452920175548147,-10.294620873829796,4.790907457560395,-0.4922816674359212,0.23092027779267196,-0.06152451314163367,-3.116882007900129e-22,4.176458932479608,4.178324219504137,4.17899906495032,4.177133777925791,0.0032489678828749482
696,4.9936,25.903471962241145,-38.0752633465236,43.51108928983885,0.6174119474965815,-0.2100764054409324,-0.39722068535982497,0.6456671524525032,-10.333281791642747,4.736184766080422,-0.4886856847530898,0.230304664715906,-0.06130178941278909,-2.4095096755989838e-23,4.174487208994739,4.178186632264319,4.178999064960816,4.175299641691235,0.0032468793323795395
697,5.000769999999999,25.829196037278546,-38.04147824261947,43.507596318718775,0.6174976625923081,-0.20942590608056916,-0.3968239936750455,0.6460403224780803,-10.371591674438957,4.681682234513383,-0.484983857941814,0.2290837194612085,-0.0610336568490704,-6.53931977615951e-23,4.168528101501353,4.178001682508623,4.178999064775557,4.169525483768287,0.0032447916474430587
698,5.00795,25.754646658145553,-38.008083338744065,43.50413015949146,0.6175817249439297,-0.20878076322926167,-0.3964313924745729,0.6464097080411613,-10.409509543493972,4.6274136956450835,-0.4812120255406898,0.2259570905428763,-0.060704484149111684,-4.42477561596561e-25,4.132805174871016,4.177730818569368,4.178999064423194,4.1340734207248415,0.003242704796528301
699,5.01512,25.679827784542603,-37.97507656813999,43.5006903873049,0.6176591717653203,-0.2081562312684766,-0.39605850707883455,0.6467656017115864,-10.446716599137346,4.573487317742103,-0.4776292326876914,0.2111299816962584,-0.06028591653892317,-2.200606806971784e-21,3.6429201474627537,4.177275818088389,4.1789990639298145,3.6446433933041815,0.0032406187485415788
700,5.0223,25.604762147353192,-37.942449513287464,43.49726158426034,0.6176656732219399,-0.2077445516771229,-0.3959061439264948,0.6469850046497848,-10.478310738497884,4.521565281130538,-0.4781619670459177,0.034773027428329564,-0.0597171822580774,-2.8878181448474114e-21,4.145713774342962,4.1762976049726035,4.178999063317494,4.148415232687852,0.0032385334740739546
701,5.02947,25.529450998150875,-37.91020082592474,43.49384461253843,0.6176036295051859,-0.20754111174863948,-0.3959684723855148,0.6470713765123612,-10.51515800974904,4.468016690053744,-0.4743444059885342,0.024679242490346927,-0.0588256020017633,-1.198624084351601e-21,4.1665387373921785,4.17345027270864,4.178999062571428,4.172087527254967,0.003236448943981878
702,5.03665,25.45387542435591,-37.87833580829943,43.49045562709558,0.6175388793351101,-0.2073545300475932,-0.3960421258165643,0.6471479117062823,-10.552021489268661,4.414614796607592,-0.4703613767040897,0.02239818254333079,-0.056994297996176335,1.6985675065363052e-22,4.165139478050233,4.167521954840947,4.178999061620327,4.176616584829613,0.003234365128070985
703,5.043819999999999,25.378036166658806,-37.84685311217502,43.48709511799451,0.6174769503342007,-0.2071778587490968,-0.3961130966193979,0.6472201472493796,-10.588662110572583,4.361442136612828,-0.4664064871282681,0.021611877889864118,-0.053206432148473794,1.8648428027349742e-21,4.1565445285987765,4.157766566779383,4.1789990605073735,4.177777022326766,0.0032322819964019193
704,5.051,25.30193509612865,-37.81575099111171,43.48376266156189,0.6174222236079855,-0.20701502888717727,-0.3961734755252888,0.6472874991598261,-10.625004055071193,4.308527403286596,-0.4625413222541858,0.021208560505250083,-0.04619893109463809,-8.609537249645462e-22,4.140650680718639,4.141413503345194,4.178999059265701,4.178236236639147,0.0032301995193644703
705,5.05817,25.22557463007656,-37.785027482610396,43.48045739379075,0.6173810281050438,-0.20687545591956055,-0.396213104194961,0.6473471569461886,-10.660970971314171,4.255902369606119,-0.4588270634571816,0.020956801082713427,-0.03379432021412114,-7.086731027368755e-24,4.126169470767577,4.126697233322621,4.178999057902193,4.1784712953471495,0.003228117667714033
706,5.06535,25.148957391310105,-37.75468049773809,43.47717828532603,0.6173607451185864,-0.20677079686760932,-0.3962203677047306,0.6473954910511124,-10.696581874278072,4.203570634106012,-0.4552486769234535,0.020782620098210747,-0.016532801354738745,-6.134844894035681e-23,4.133569910279928,4.133958903753878,4.1789990564193165,4.178610062945366,0.003226036412587853
707,5.07252,25.07208506855927,-37.724708180277254,43.473925049280034,0.6173631756804008,-0.2067037765116527,-0.3961924034842848,0.6474316884266831,-10.732077855242194,4.151463249687438,-0.4516145034212367,0.02065423799605077,-0.0016679003509221194,-6.1438427904032635e-24,4.149794557491929,4.150093964213228,4.178999054818013,4.178699648096713,0.003223955725449457
708,5.07969,24.994958133880573,-37.69510899728133,43.470698367197244,0.6173828613472775,-0.2066653470994,-0.39613767625280455,0.6474586719968782,-10.7675569973726,4.099558325199931,-0.44784631258694896,0.02055542280542307,0.00787183885665067,-6.977206386889352e-22,4.160790010041349,4.161027928737595,4.178999053098599,4.178761134402352,0.0032218755780160603
709,5.086869999999999,24.91757690614475,-37.66588139932001,43.467499043847695,0.6174134702374425,-0.20664507952643096,-0.3960660203035198,0.6474797904999078,-10.802964040385714,4.047882222053963,-0.4439879057162401,0.020476900916464032,0.01380296849771542,3.4309873855557595e-22,4.167045554310172,4.1672393375684615,4.1789990512611945,4.178805268002907,0.00321979594225406
710,5.094040000000001,24.839942082447262,-37.63702366627575,43.464327582966696,0.6174509923700823,-0.2066363637721509,-0.39598366027106063,0.6474971657502151,-10.838248842938352,3.996456384945577,-0.4400793499821111,0.02041294533949772,0.01768410498381049,7.627953318368166e-22,4.170685300453553,4.170846291417,4.178999049305828,4.178838058342381,0.0032177167904066236
711,5.10122,24.76205463720865,-37.60853395971427,43.46118426549325,0.6174931331683904,-0.20663540830222585,-0.3958941541872316,0.6475120160074541,-10.873384246605434,3.945292524556287,-0.4361426614755596,0.02035981242159504,0.020374813867705198,7.550180360202406e-24,4.1729292808237615,4.173065224568432,4.178999047232415,4.178863103487747,0.0032156380950127627
712,5.10839,24.68391569240945,-37.580410377618634,43.45806925154292,0.6175385324671699,-0.20663995875096966,-0.3957996084798859,0.6475250666660418,-10.9083562795825,3.8943967497472287,-0.4321894924457298,0.020314946003814758,0.022333192808351825,4.684249759975397e-23,4.1743931467415285,4.174509518658033,4.178999045040763,4.178882673124258,0.003213559828916841
713,5.11557,24.605526446475853,-37.55265098486557,43.454982636294545,0.6175863359514348,-0.20664859451156856,-0.3957013444112815,0.647536775582343,-10.943157606113946,3.843772232012504,-0.4282262853721488,0.020276539006593014,0.023814901045924285,3.0592378466171383e-22,4.175395239862334,4.17549602299501,4.178999042730567,4.178898259597892,0.0032114819652728547
714,5.12274,24.526888138211685,-37.525253829423534,43.451924478299595,0.6176359773616978,-0.20666037083491506,-0.3956002365614066,0.6475474477560634,-10.977784308038453,3.7934205426441716,-0.4242568038091218,0.020243276879329797,0.02497102593663986,0.0,4.176109121221226,4.176197283444987,4.1789990403014095,4.178910878077652,0.0032094044775459905
715,5.129919999999999,24.44800202788853,-37.49821695137318,43.44889481430106,0.6176870639679258,-0.20667463033597785,-0.3954968906943063,0.6475572957671801,-11.01223432040657,3.743342326866376,-0.4202833608582597,0.020214180114537413,0.0258957083775022,1.7658422466872863e-23,4.176634695105827,4.1767124937335325,4.178999037752772,4.178921239125065,0.00320732733951276
716,5.13709,24.368869386796607,-37.4715383882446,43.44589366741062,0.6177393130147297,-0.20669089820570224,-0.3953917423879629,0.647566473402089,-11.046506637510507,3.6935376616980853,-0.4163074415430181,0.02018850371624578,0.026650351700676117,2.2021597624718108e-23,4.1770323611265985,4.177101543837345,4.178999035084027,4.17892985237328,0.003205250525260317
717,5.14427,24.289491491167365,-37.445216178358066,43.442921051860274,0.6177925145379866,-0.20670882078637112,-0.3952851146924634,0.6475750953831569,-11.080600888294821,3.644006257293393,-0.4123300349451472,0.020165670886304585,0.027276593350976926,-5.494479237220773e-24,4.177340233895387,4.177402175036237,4.178999032294455,4.178937091153604,0.0032031740091853114
718,5.15144,24.209869618475718,-37.41924836301874,43.43997697589353,0.6178465085600685,-0.20672812782444927,-0.3951772534628462,0.6475832495053389,-11.114517097670017,3.5947475765524795,-0.4083518204891303,0.02014522803981697,0.02780361476750863,4.4177791704897145e-23,4.177583273269424,4.177639068587891,4.178999029383234,4.178943234064767,0.0032010977659924613
719,5.15862,24.13000504510212,-37.39363298801784,43.437061443596036,0.6179011705190063,-0.2067486083034845,-0.3950683499156876,0.647591004414602,-11.148255546182401,3.545760909695332,-0.4043732771918172,0.020126813539946872,0.02825245166955513,2.1434303800681905e-23,4.1777783571159235,4.177828891016792,4.178999026349446,4.178948492448576,0.0031990217706929537
720,5.16579,24.049899044806015,-37.368368104693936,43.43417445609497,0.6179564016235631,-0.2067700944144593,-0.3949585555475431,0.6475984147726865,-11.181816684193906,3.4970454227567362,-0.4003947502987109,0.02011013550070372,0.02863863921222765,-2.2466471950832223e-26,4.1779372206893965,4.177983214892788,4.178999023192081,4.17895302898869,0.003196945998602745
721,5.172969999999999,23.969552887702132,-37.34345177070432,43.43131601236824,0.6180121222705643,-0.20679245059338006,-0.3948479923083285,0.6476055247929148,-11.215201077557383,3.4486001902968635,-0.3964164933484344,0.020094955727997653,0.02897389317814297,-4.6538014112459505e-24,4.1780682246433365,4.178110273984163,4.1789990199100355,4.1789569705692085,0.0031948704253407976
722,5.18014,23.88896783955884,-37.31888205059782,43.4284861098046,0.6180682674310483,-0.20681556582229185,-0.39473675972609296,0.6476123707259928,-11.248409372175633,3.4004242181767266,-0.3924386955365808,0.020081077904508915,0.02926721190427145,-2.2268811523165646e-24,4.178177454285503,4.1782160534535375,4.1789990165021065,4.178960417334076,0.003192795026827297
723,5.18732,23.808145161308857,-37.294657016248046,43.425684744599906,0.6181247833401796,-0.20683934809504267,-0.3946249400144072,0.6476189826486783,-11.281442270259602,3.3525164598603148,-0.3884614999928725,0.020068338764483537,0.029525618404179887,1.1737554842978182e-22,4.178269423441908,4.178304987229943,4.17899901296701,4.1789634491789736,0.0031907197792818524
724,5.19449,23.727086108703574,-37.27077474718555,43.42291191204303,0.6181816250733105,-0.20686372035689596,-0.3945126018095242,0.6476253857773918,-11.314300514048352,3.304875828368244,-0.3844850162768104,0.020056601411097347,0.029754672331934125,5.580393543720217e-23,4.178347537121502,4.178380415949453,4.1789990093033555,4.178966130475405,0.003188644659221698
725,5.2016599999999995,23.64579193206668,-37.247233330855174,43.420167606725386,0.6182387547384139,-0.20688861747102505,-0.3943998029551205,0.6476316014505445,-11.346984874412772,3.2575012052301977,-0.3805093290988921,0.020045750192937,0.02995883080881227,2.0810367750560258e-26,4.178414402855909,4.1784448948088775,4.178999005509665,4.178968513556696,0.003186569643459915
726,5.20884,23.564263876117774,-37.22403086281699,43.41745182269721,0.6182961401061572,-0.2069139839153296,-0.394286592611255,0.6476376478750544,-11.379496142730394,3.2103914473156316,-0.3765345045204431,0.020035686730994,0.03014170764701437,3.4069372532437083e-23,4.178472044673577,4.178500404934441,4.178999001584366,4.1789706413235015,0.003184494709103669
727,5.21601,23.48250317984641,-37.20116544690391,43.41476455358528,0.618353753556491,-0.20693977200830485,-0.39417301287490536,0.6476435407018911,-11.411835124996989,3.163545392131964,-0.3725605944340715,0.02002632680556748,0.03030626281396365,-3.552627403046706e-28,4.178522052983558,4.1785485012951895,4.1789989975257855,4.178972549214153,0.003182419833552473
728,5.22319,23.40051107642261,-37.17863519534525,43.41210579268285,0.6184115712579853,-0.20696594052455966,-0.3940591000415891,0.6476492934755976,-11.444002637496453,3.1169618619944046,-0.3685876398497188,0.020017597893456272,0.030454943079759225,3.2334913026001184e-24,4.178565691392371,4.178590418013632,4.178998993332159,4.178974266710897,0.0031803449944964785
729,5.23036,23.318288793134656,-37.15643822886357,43.40947553301898,0.6184695725208921,-0.2069924536016353,-0.3939448855992457,0.6476549179895195,-11.475999503574796,3.0706396673505214,-0.3646156733369731,0.02000943720226389,0.030589787908262205,-1.7222845899035582e-25,4.178603974032868,4.17862714453159,4.178998989001615,4.1789758185028925,0.0031782701699147988
730,5.23754,23.23583755134712,-37.13457267675011,43.40687376741264,0.6185277392816666,-0.20701927986757834,-0.3938303970196552,0.6476604245695232,-11.507826551208394,3.0245776094617063,-0.360644720862242,0.02000179008853798,0.030712510210654687,6.979965527286717e-25,4.17863772235382,4.178659481493436,4.1789989845321855,4.17897722539257,0.003176195338073866
731,5.2447099999999995,23.153158566474218,-37.11303667692256,43.40430048851497,0.6185860556881989,-0.20704639173788528,-0.3937156583948401,0.6476658223028066,-11.539484611151702,2.9787744825884213,-0.3566748031858692,0.01999460877503975,0.03082455865548413,1.2387127205714094e-23,4.178667607377049,4.178688082290772,4.1789989799218015,4.1789785050080805,0.0031741204775258183
732,5.25189,23.07025304796504,-37.09182837596885,43.401755688842876,0.6186445077630838,-0.20707376484387605,-0.39360069095342015,0.6476711192240702,-11.570974515513079,2.9332290757876254,-0.3527059369351801,0.01998785130315092,0.030927166267440458,4.095138631486518e-24,4.178694181523012,4.178713484323427,4.178998975168286,4.17897967236787,0.0031720455671069283
733,5.25906,22.98712219929772,-37.070945929178905,43.3992393608057,0.6187030831279899,-0.20710137756411656,-0.3934855134830288,0.6476763224682346,-11.602297096650668,2.8879401744035857,-0.3487381354361026,0.01998148067160877,0.03102138870885675,5.857840885938214e-25,4.178717902848304,4.178736132786227,4.178998970269348,4.178980740331424,0.003169970585936061
734,5.26624,22.90376721798076,-37.050387500566885,43.396751496726615,0.6187617707763343,-0.20712921063741355,-0.39337014267850895,0.6476814383966557,-11.633453186309984,2.8429065613136704,-0.3447714093630125,0.019975464124006824,0.031108134710703457,1.862207698989419e-24,4.178739153695379,4.178756398956272,4.178998965222593,4.178981719961701,0.003167895513413177
735,5.27341,22.820189295559835,-37.030151262884885,43.3942920888598,0.6188205608844772,-0.20715724684095388,-0.3932545934309475,0.6476864727021645,-11.664443614946062,2.7981270179764484,-0.34080576725037565,0.019969772555911328,0.031188190468111176,-6.895434828198642e-24,4.1787582551803455,4.178774594387376,4.178998960025513,4.1789826208184815,0.003165820329217861
736,5.28059,22.73638961762899,-37.01023539763001,43.391861129404326,0.6188794446538953,-0.20718547072089386,-0.3931388790691602,0.6476914304970433,-11.695269211187576,2.7536003253188506,-0.3368412158983654,0.019964380018794817,0.031262239351204604,-7.940178655591717e-24,4.178775478547934,4.1787909820261255,4.178998954675477,4.178983451197285,0.0031637450133078933
737,5.28776,22.652369363845228,-36.990638095045355,43.389458610515526,0.6189384141784552,-0.20721386836550074,-0.3930230115626704,0.6476963163871531,-11.725930801411273,2.709325264491244,-0.3328777606964616,0.019959263302823008,0.03133087794723162,1.1520202777883391e-24,4.1787910541449715,4.1788057849895965,4.178998949169738,4.178984218325112,0.0031616695459178628
738,5.29494,22.56812970794589,-36.97135755411606,43.387084524314076,0.6189974623321673,-0.2072424272130583,-0.3929070016932803,0.6477011345347388,-11.756429209402725,2.6653006175132563,-0.32891540588311313,0.019954401584243064,0.03139462920572145,2.5357748768902853e-24,4.178805178566748,4.178819193550485,4.178998943505423,4.178984928521687,0.0031595939075578024
739,5.30211,22.48367181776824,-36.95239198256107,43.384738862893656,0.6190565826737656,-0.2072711358883637,-0.3927908592008563,0.6477058887119164,-11.786765256085037,2.621525167828636,-0.3249541547552025,0.019949776125991518,0.03145395327829232,8.456931490080559e-23,4.178818020389569,4.1788313707360984,4.1789989376795305,4.178985587333002,0.003157518079011873
740,5.30929,22.398996855270713,-36.933739596821134,43.38242161832694,0.6191157693651912,-0.2072999840628813,-0.3926745929078117,0.6477105823464477,-11.816939759301551,2.577997700783859,-0.3209940098378365,0.019945370022376226,0.031509256510585976,4.8563756029930323e-23,4.178829724800393,4.178842456846862,4.178998931688927,4.178986199642459,0.0031554420413370788
741,5.31646,22.31410597655572,-36.91539862204368,43.38013278267078,0.6191750171016365,-0.2073289623345849,-0.3925582108258879,0.6477152185610923,-11.846953533641631,2.534717004042437,-0.3170349730225885,0.01994116798044028,0.03156089894292668,-1.484190159547431e-26,4.178840417359625,4.178852573126163,4.17899892553034,4.178986769763801,0.0031533657758620144
742,5.3236300000000005,22.229000331893417,-36.89736729206482,43.377872347970225,0.6192343210512511,-0.20735806212427468,-0.3924417202481483,0.6477198002075811,-11.876807390301034,2.4916818679447092,-0.313077045680508,0.019937156132000127,0.031609200599799214,2.1207766502333422e-25,4.1788502070776685,4.1788618247588465,4.178998919200359,4.178987301519183,0.0031512892641856567
743,5.33081,22.143681065746488,-36.879643849389076,43.3756403062621,0.6192936768029639,-0.20738727558574824,-0.3923251278285527,0.6477243298960677,-11.906502136970188,2.44889108582116,-0.3091202287548421,0.019933321871449212,0.031654446789709016,1.9485595208198726e-28,4.1788591889446405,4.1788703033350485,4.178998912695424,4.178987798305017,0.0031492124881761768
744,5.33798,22.05814931679561,-36.862226545166884,43.373436649577606,0.6193530803211569,-0.2074165955276792,-0.3922084396510543,0.6477288100207521,-11.936038577745139,2.4063434542659428,-0.305164522837364,0.01992965371529661,0.0316968925918843,-7.345860612359267e-25,4.178867446021498,4.178878088885572,4.178998906011824,4.178988263147752,0.003147135429969801
745,5.34516,21.97240621796549,-36.845113639170286,43.37126136994475,0.6194125279061499,-0.20744601534543328,-0.39209166128981465,0.6477332427822591,-11.965417513056947,2.3640377733761517,-0.3012099282313917,0.01992614118011516,0.031736766671229835,6.900612829751603e-26,4.178875051177362,4.178885251571755,4.1789988991456894,4.178988698751295,0.0031450580719696968
746,5.35233,21.886452896451324,-36.82830339976707,43.36911445939015,0.6194720161596313,-0.20747552896135615,-0.39197479786185785,0.6477376302072425,-11.994639739616193,2.3219728469615077,-0.297256445003957,0.019922774676143125,0.0317742745355619,4.489273107438004e-24,4.17888206853972,4.178891853095221,4.178998892092984,4.178989107537482,0.0031429803968448912
747,5.35951,21.800290473745694,-36.81179410389346,43.36699590994067,0.6195315419543213,-0.2075051307723113,-0.3918578540732621,0.6477419741656216,-12.023706050369926,2.2801474827283768,-0.2933040730290922,0.019919545414245184,0.03180960132756764,-1.113839839570687e-26,4.178888554710508,4.1788979478792685,4.1789988848495065,4.178989491680746,0.003140902387529228
748,5.366680000000001,21.713920065665675,-36.79558403702555,43.36490571362461,0.6195911024072641,-0.20753481560344755,-0.3917408342598077,0.647746276385774,-12.052617234468805,2.23856049244144,-0.28935281202381896,0.019916445324315232,0.03184291422686408,-8.809939924384661e-24,4.178894559790163,4.178903584063144,4.178998877410876,4.178989853137898,0.003138824027220349
749,5.37386,21.627342782380108,-36.77967149314967,43.362843862472715,0.6196506948562511,-0.20756457866733807,-0.3916237424228487,0.6477505384679731,-12.081374077242742,2.1972106920658248,-0.28540266157812016,0.019913466983512044,0.031874364523908016,2.3393990689529556e-26,4.178900128243524,4.17890880434225,4.178998869772531,4.178990193673805,0.0031367452993787165
750,5.38103,21.54055972843717,-36.76405477473181,43.36081034851906,0.6197103168389452,-0.20759441552776733,-0.3915065822610597,0.6477547618963013,-12.109977360183587,2.1560969018921283,-0.2814536211799336,0.0199106035529724,0.03190408941660095,1.85708477432426e-25,4.178905299634833,4.1789136466809405,4.1789988619297125,4.178990514883605,0.003134666187726658
751,5.38821,21.453572002791848,-36.74873219268615,43.358805163801634,0.6197699660743529,-0.2076243220675521,-0.3913893571986046,0.6477589480492406,-12.138427860933614,2.1152179466463656,-0.2775056902360176,0.019907848721855987,0.0319322135716471,9.776518786939717e-29,4.178910109253925,4.178918144919429,4.178998853877465,4.178990818211961,0.0031325866762474453
752,5.39538,21.36638069883365,-36.733702066342936,43.35682830036294,0.6198296404463348,-0.20765429445987615,-0.3912720704101946,0.6477630982091126,-12.16672635327895,2.0745726555866577,-0.2735588680893801,0.01990519665775015,0.03195885048560493,3.49727770804941e-22,4.178914588651588,4.1789223292923925,4.178998845610626,4.178991104969821,0.003130506749184405
753,5.40256,21.278986904414264,-36.71896272341561,43.35487975025033,0.6198893379888984,-0.20768432914269347,-0.3911547248434321,0.6477672135705107,-12.194873607147054,2.034159862588149,-0.2696131540338427,0.019902641962607204,0.03198410367477718,3.1251761240189317e-26,4.1789187660988105,4.1789262268735925,4.1789988371238165,4.178991376349034,0.0031284263910400538
754,5.409730000000001,21.1913917018752,-36.70451249996741,43.352959505516345,0.6199490568730475,-0.20771442279581853,-0.3910373232387799,0.6477712952478512,-12.22287038860762,1.9939784062175296,-0.2656685473262093,0.019900179633508076,0.03200806771835698,-2.401965890530781e-29,4.178922666982003,4.178929861958308,4.178998828411429,4.178991633435124,0.0031263455865752693
755,5.41691,21.103596168075526,-36.69034974037753,43.35106755821899,0.6200087953949986,-0.20774457232037755,-0.39091986814744906,0.6477753442821492,-12.250717459876324,1.9540271297982792,-0.2617250471964272,0.019897805027647188,0.03203082917535577,7.755576548863892e-24,4.178926314144154,4.178933256393274,4.178998819467624,4.178991877218503,0.0031242643208084803
756,5.42408,21.01560137441944,-36.67647279730669,43.34920390042181,0.6200685519656021,-0.2077747748203377,-0.3908023619474536,0.6477793616471124,-12.278415579321036,1.914304881467669,-0.2577826528560641,0.01989551383101908,0.03205246739263353,-4.303914265917735e-26,4.17892972818019,4.178936429862183,4.178998810286312,4.178992108604317,0.003122182579014896
757,5.43126,20.92740838688385,-36.6628800316625,43.34736852419405,0.620128325100822,-0.20780502758587088,-0.3906848068580509,0.6477833482546315,-12.305965501470025,1.874810514226391,-0.2538413635053675,0.019893302030358957,0.032073055218700984,3.780344429980272e-30,4.178932927693407,4.17893940013343,4.178998800861146,4.178992328421123,0.003120100346725752
758,5.43843,20.839018266045926,-36.649569812564366,43.3455614216107,0.6201881134131555,-0.20783532807834096,-0.39056720495275504,0.6477873049597381,-12.333367977021842,1.835542885981588,-0.2499011783391317,0.019891165887950604,0.03209265963575366,8.653469575954273e-23,4.178935929518697,4.178942183275659,4.1789987911855135,4.1789925374285515,0.0031180176097275877
759,5.4456,20.750432067110488,-36.636540517308156,43.34378258475254,0.6202479156038814,-0.20786567391673036,-0.39044955817108506,0.6477912325650889,-12.360623752856707,1.7965008595839762,-0.2459620965515582,0.01988910191896671,0.032111342320561696,3.796405093907877e-25,4.178938748917384,4.178944793845815,4.1789987812525204,4.178992736324087,0.003115934354061552
760,5.452780000000001,20.66165083993739,-36.62379053133064,43.3420320057061,0.6203077304560486,-0.2078960628653462,-0.39033186832919103,0.6477951318250282,-12.387733572049033,1.7576833028596477,-0.2420241173402664,0.01988710687105081,0.03212916014329372,-1.6847722557948703e-24,4.178941399747694,4.178947245053587,4.17899877105497,4.178992925749076,0.00311385056602273
761,5.45995,20.572675629068762,-36.61131824817363,43.340309676563656,0.6203675568281204,-0.20792649282266626,-0.3902141371294813,0.6477990034492774,-12.414698173881002,1.7190890886370935,-0.23808723990958686,0.019885177705887814,0.03214616561206456,-2.606740774604923e-25,4.178943894614265,4.178949548905562,4.178998760585366,4.17899310629407,0.0031117662321594997
762,5.46713,20.48350747375616,-36.59912206944811,43.338615589423135,0.6204273936482049,-0.20795696181120146,-0.3900963661693594,0.6478028481062884,-12.441518293856996,1.6807170947699162,-0.2341514634732469,0.019883311582542286,0.032162407269900405,1.874359241351703e-24,4.178946244999594,4.178951716331892,4.1789987498358885,4.178993278503591,0.003109681339272905
763,5.4743,20.39414740798764,-36.587200404798004,43.33694973638804,0.6204872399088079,-0.20798746796826809,-0.3899785569491653,0.6478066664262976,-12.468194663718714,1.6425662041556464,-0.23021678725654274,0.019881505842371368,0.032177930049894186,-1.4120378937821705e-25,4.178948461379822,4.178953757297835,4.178998738798375,4.178993442880362,0.003107595874416065
764,5.48148,20.30459646051465,-36.575551671863984,43.33531210956746,0.620547094662056,-0.20801800953757504,-0.3898607108794056,0.6478104590041123,-12.49472801146092,1.6046353047510424,-0.2262832104980768,0.0198797579953432,0.032192775593545886,-3.769812525231001e-25,4.178950553326982,4.178955680902183,4.17899872746431,4.178993599889108,0.0031055098248935955
765,5.48865,20.214855654878928,-36.56417429624716,43.333702701075794,0.6206069570153376,-0.20804858486154165,-0.3897428292873441,0.6478142264016562,-12.521119061347644,1.5669232895841991,-0.22235073245112666,0.019878065707612275,0.0322069825366097,7.724908782833602e-25,4.17895252959945,4.178957495464309,4.178998715824805,4.178993749959946,0.00310342317826106
766,5.495830000000001,20.124926009439136,-36.55306671147258,43.33212150303279,0.6206668261273235,-0.2080791923742737,-0.3896249134230209,0.6478179691502972,-12.54736853392884,1.5294290567637665,-0.21841935238470306,0.01987642679022089,0.032220586766208814,3.9419688900505146e-26,4.178954398222143,4.1789592086012926,4.1789987038705805,4.178993893491431,0.0031013359223244392
767,5.502999999999999,20.034808537397485,-36.5422273589528,43.33056850756337,0.620726701204326,-0.2081098305951308,-0.3895069644647541,0.6478216877529812,-12.57347714605735,1.4921515094855438,-0.21448906958434424,0.019874839188811576,0.0322336216524886,-9.861140285251684e-27,4.178956166557732,4.178960827296391,4.17899869159195,4.178994030853292,0.003099248045139626
768,5.51018,19.94450424682619,-36.53165468795139,43.329043706797535,0.6207865814969646,-0.2081404981228286,-0.3893889835241779,0.6478253826861892,-12.599445610906162,1.4550895560366863,-0.21055988335268766,0.01987330097424847,0.032246118257666136,-1.1026195418494263e-28,4.178957841370033,4.178962357959935,4.178998678978791,4.178994162388891,0.0030971595350119405
769,5.51735,19.854014140693817,-36.521347155546344,43.32754709287017,0.6208464662971082,-0.2081711936300228,-0.3892709716508603,0.6478290544017355,-12.625274637985873,1.4182421097977422,-0.20663179300985374,0.019871810334057792,0.03225810552497454,1.1759306377673823e-24,4.1789594288805,4.178963806483593,4.1789986660205365,4.178994288417442,0.0030950703804956637
770,5.52453,19.763339216891477,-36.51130322659355,43.326078657921045,0.6209063549350669,-0.20820191585833056,-0.3891529298365419,0.6478327033284219,-12.65096493316233,1.3816080892427098,-0.20270479789367168,0.019870365564607338,0.03226961044969108,3.5303506948231048e-25,4.178960934818685,4.178965178288803,4.178998652706133,4.178994409236013,0.0030929805703935943
771,5.5317,19.672480468258925,-36.50152137369033,43.32463839409454,0.620966246777011,-0.2082326636137469,-0.3890348590190316,0.6478363298735603,-12.676517198674448,1.3451864179372923,-0.1987788973597713,0.019868965063954167,0.03228065823417353,1.94587016747619e-26,4.17896236446737,4.178966478370071,4.178998639024034,4.1789945251213325,0.0030908900937566238
772,5.538880000000001,19.58143888261052,-36.49200007713877,43.323226293539676,0.6210261412225946,-0.2082634357624204,-0.38891676008579,0.6478399344243793,-12.701932133152061,1.3089760245355042,-0.19485409078156413,0.019867607325297458,0.032291272428598604,2.0604246262003365e-25,4.178963722703011,4.178967711333747,4.178998624962164,4.178994636331428,0.003088798939883333
773,5.54605,19.49021544276105,-36.48273782490936,43.321842348409824,0.6210860377027659,-0.20829423122675525,-0.3887986338772309,0.6478435173493193,-12.727210431633909,1.2729758427747764,-0.19093037755013012,0.019866290930980274,0.032301475058893005,6.292929000422997e-26,4.178965014032018,4.178968881432802,4.178998610507893,4.1789947431071095,0.003086707098319605
774,5.55323,19.398811126551443,-36.47373311260447,43.32048655086268,0.6211459356777473,-0.2083250489818101,-0.3886804811897657,0.6478470789992339,-12.75235278558564,1.237184811469687,-0.18700775707402706,0.019865014546990203,0.032311286743178874,5.205148224366919e-26,4.178966242623384,4.1789699925980734,4.178998595648011,4.178994845673322,0.003084614558858254
